feature,n_obs,r2,r2_ci_lo,r2_ci_hi,pearson_r,spearman_rho,p_value,direction,rank
career_seasons,147,0.012468839428235873,9.367847650845679e-05,0.068670595716829,-0.11166395760600585,-0.10713638198813899,0.17813778222117663,-,88
career_rec_yards,147,0.012004554424997555,5.372038532037173e-05,0.06911949219285386,0.10956529753985773,0.14336599032263875,0.18648500611631275,+,89
career_targets,147,0.010939106295463132,4.2302225526303534e-05,0.0823571846910551,0.10459018259599288,0.13283005979951767,0.2074083451507034,+,90
power4_conf,147,0.01066364797607085,2.6434684368121395e-05,0.06376835485118813,0.10326494069175099,0.1152037438068201,0.2132556693881672,+,91
best_slot_yprr,124,0.008513996151582753,1.154508329852088e-05,0.07710902134469319,0.09227131814156961,0.08432459992631028,0.30807949327241235,+,92
best_routes_per_game,119,0.0083753299019396,1.441351447429969e-05,0.05785127568672413,0.09151682851770815,0.0934399096616171,0.32223661273390414,+,93
best_ypr,147,0.007763850417034908,2.3123223624203602e-05,0.04819101277688561,0.08811271427572134,0.15004905943261643,0.28857377405731516,+,94
breakout_age,43,0.006848162842128553,2.9818151802742124e-05,0.12317890453218938,-0.08275362736538232,-0.03664538868986992,0.5977993408254737,-,95
best_age,147,0.006752760186709391,3.258270295004953e-05,0.052654094361004815,-0.08217517987025882,-0.057354829204722214,0.322423299121662,-,96
best_rec_td_pct,147,0.0062862424873406635,4.7324235676147254e-05,0.06630346473368848,0.07928582778366297,0.09213897085629597,0.3397866138550013,+,97
best_deep_target_rate,129,0.005022177469080264,7.500429119270745e-06,0.054367417490723796,-0.07086732299925166,-0.056482442204847626,0.4248311689247007,-,98
bs_above_2_0,147,0.004025290499238459,1.0011861770748189e-05,0.07062487491585367,0.06344517711566781,0.0225188312254466,0.44520422414133837,+,99
recruit_year,135,0.003998208770617811,1.1190854065476271e-05,0.05840300398959709,-0.06323139070602363,-0.06269676566500088,0.46625854228340274,-,100
broad_jump,104,0.003961566372819236,5.805935825273767e-06,0.08058216579140182,0.06294097530877032,0.08613553774285063,0.5255937646472354,+,101
forty_time,110,0.0031267478176963026,1.039671567287402e-05,0.05333377101392757,-0.05591733020894598,-0.01047131256745401,0.5617658151510591,-,102
best_man_zone_delta,74,0.003019227682558489,8.261556513970496e-06,0.05985052819278762,-0.054947499329437086,-0.027010262529489775,0.6419453243052754,-,103
career_receptions,147,0.00292023749791317,1.2583838462675204e-05,0.04139334502456662,0.054039221847776174,0.09492847295886422,0.5156452505900148,+,104
height_inches,118,0.002852535199806888,1.3743107608031578e-05,0.04650501373020522,0.0534091303037869,0.059268118174508326,0.5656932120502683,+,105
best_yards_per_touch,147,0.002765450008088008,0.0011210841198961196,0.08329763734318071,-0.052587546131075635,0.2681066500870619,0.5270046710411448,-,106
best_games,147,0.0024904331924964916,1.0490485497180647e-05,0.04200076510853874,0.049904240225621024,-0.024523166377712426,0.5483291961184,+,107
best_slot_target_rate,129,0.0020273610719207763,3.910309461601108e-06,0.04294732077344401,0.04502622648991115,0.01718034106731634,0.6123800225623328,+,108
best_man_yprr,74,0.001471824701864416,2.659572603596239e-05,0.06424841548220585,0.03836436760673133,0.10573609632577766,0.7455415594635368,+,109
bs_above_1_5,147,0.0011937926343752612,1.1375415506788192e-05,0.045081318553990744,0.03455130438022943,0.019120941108658234,0.6778050458405406,+,110
bs_above_1_8,147,0.0010499902524085051,7.812681961789408e-06,0.04342262211561941,0.03240355308308805,0.007100632724537115,0.6968170750871193,+,111
best_behind_los_rate,132,0.0008365353658340622,1.2075189026918296e-05,0.04327074527547086,-0.028922921115165083,-0.03827219796589037,0.7419989398897184,-,112
best_screen_rate,132,0.0002871634927787445,9.226330688353993e-06,0.04941820348940105,0.016945898995885243,0.029035185588337772,0.847072035887104,+,113
best_deep_yprr,87,0.00016634678733754227,3.34559844987435e-05,0.061468426996011474,0.012897549664085123,0.042688324333331286,0.9056197925975858,+,114
age_at_draft,135,0.00014885787871878945,2.840117048701595e-06,0.06623399958050667,-0.012200732712373853,-0.2711370350685233,0.8883070540309875,-,115
bench_press,86,4.619987026810152e-05,1.4504697055335506e-05,0.07491227903204394,0.006797048643941098,0.013484236974792629,0.950473980690984,+,116
best_season_year,147,1.472553114078501e-05,4.8399606849688925e-06,0.024948797077413702,-0.0038373859775614194,0.007525796879776522,0.9632075786161893,-,117
career_rec_per_target,132,3.14533376547375e-07,7.728130062790774e-06,0.030209897951976154,-0.0005608327527412919,0.0750830514740649,0.9949077816374335,-,118
best_sp_plus,0,,,,,,,?,119
best_target_sep,0,,,,,,,?,120
